"","iso2c","country","GDP_per_capita","year","iso3c","region","income","lending","SIDS","label"
"5774","TL","Timor-Leste",2133.49881992955,2006,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2006)"
"5775","TL","Timor-Leste",2272.55117859486,2005,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2005)"
"5776","TL","Timor-Leste",2258.70777075889,2004,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2004)"
"5777","TL","Timor-Leste",2308.58187871102,2003,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2003)"
"5778","TL","Timor-Leste",2422.53186537267,2002,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2002)"
"5779","TL","Timor-Leste",2658.40322491752,2001,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2001)"
"5780","TL","Timor-Leste",2328.40742914588,2000,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2000)"
"5781","TL","Timor-Leste",NA,1999,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1999)"
"5782","TL","Timor-Leste",NA,1998,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1998)"
"5783","TL","Timor-Leste",NA,1997,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1997)"
"5784","TL","Timor-Leste",NA,1996,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1996)"
"5785","TL","Timor-Leste",NA,1995,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1995)"
"5786","TL","Timor-Leste",NA,1994,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1994)"
"5787","TL","Timor-Leste",NA,1993,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1993)"
"5788","TL","Timor-Leste",NA,1992,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1992)"
"5789","TL","Timor-Leste",NA,1991,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1991)"
"5790","TL","Timor-Leste",NA,1990,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1990)"
"5791","TM","Turkmenistan",NA,2019,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2019)"
"5792","TM","Turkmenistan",14845.3294260971,2018,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2018)"
"5793","TM","Turkmenistan",14205.0215776646,2017,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2017)"
"5794","TM","Turkmenistan",13562.5260810484,2016,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2016)"
"5795","TM","Turkmenistan",12993.522470645,2015,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2015)"
"5796","TM","Turkmenistan",12421.3606815349,2014,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2014)"
"5797","TM","Turkmenistan",11471.1862203993,2013,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2013)"
"5798","TM","Turkmenistan",10604.0124910994,2012,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2012)"
"5799","TM","Turkmenistan",9717.62498313031,2011,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2011)"
"5800","TM","Turkmenistan",8616.88614487802,2010,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2010)"
"5801","TM","Turkmenistan",8015.80801680805,2009,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2009)"
"5802","TM","Turkmenistan",7665.44909167532,2008,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2008)"
"5803","TM","Turkmenistan",6773.09708465416,2007,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2007)"
"5804","TM","Turkmenistan",6174.74444680973,2006,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2006)"
"5805","TM","Turkmenistan",5629.07694265148,2005,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2005)"
"5806","TM","Turkmenistan",5034.24253871666,2004,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2004)"
"5807","TM","Turkmenistan",4843.57645044422,2003,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2003)"
"5808","TM","Turkmenistan",4736.79414154373,2002,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2002)"
"5809","TM","Turkmenistan",4772.18080180918,2001,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2001)"
"5810","TM","Turkmenistan",4622.07363926419,2000,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2000)"
"5811","TM","Turkmenistan",4431.4580748944,1999,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 1999)"
"5812","TM","Turkmenistan",3849.20909667658,1998,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 1998)"
"5813","TM","Turkmenistan",3642.1964661344,1997,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 1997)"
"5814","TM","Turkmenistan",4175.8110708013,1996,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 1996)"
"5815","TM","Turkmenistan",3987.54563664097,1995,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 1995)"
"5816","TM","Turkmenistan",4393.76270700539,1994,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 1994)"
"5817","TM","Turkmenistan",5451.06229696596,1993,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 1993)"
"5818","TM","Turkmenistan",5523.28933315539,1992,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 1992)"
"5819","TM","Turkmenistan",6685.0772610909,1991,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 1991)"
"5820","TM","Turkmenistan",7207.95547102621,1990,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 1990)"
"5821","TN","Tunisia",10755.5799095159,2019,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2019)"
"5822","TN","Tunisia",10763.7855846866,2018,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2018)"
"5823","TN","Tunisia",10605.2572072707,2017,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2017)"
"5824","TN","Tunisia",10524.9935086555,2016,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2016)"
"5825","TN","Tunisia",10519.7393859661,2015,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2015)"
"5826","TN","Tunisia",10505.262583987,2014,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2014)"
"5827","TN","Tunisia",10304.8093171664,2013,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2013)"
"5828","TN","Tunisia",10114.6142601439,2012,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2012)"
"5829","TN","Tunisia",9820.98669129689,2011,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2011)"
"5830","TN","Tunisia",10113.3492833656,2010,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2010)"
"5831","TN","Tunisia",9872.03900132034,2009,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2009)"
"5832","TN","Tunisia",9682.81391908271,2008,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2008)"
"5833","TN","Tunisia",9388.05504673581,2007,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2007)"
"5834","TN","Tunisia",8887.02992810892,2006,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2006)"
"5835","TN","Tunisia",8523.10667426948,2005,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2005)"
"5836","TN","Tunisia",8305.39129804982,2004,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2004)"
"5837","TN","Tunisia",7878.41309760168,2003,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2003)"
"5838","TN","Tunisia",7581.00445637628,2002,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2002)"
"5839","TN","Tunisia",7541.13957464232,2001,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2001)"
"5840","TN","Tunisia",7329.35851951096,2000,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 2000)"
"5841","TN","Tunisia",7068.67974831495,1999,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 1999)"
"5842","TN","Tunisia",6737.83193579873,1998,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 1998)"
"5843","TN","Tunisia",6508.75165727454,1997,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 1997)"
"5844","TN","Tunisia",6258.00335504585,1996,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 1996)"
"5845","TN","Tunisia",5931.47607647054,1995,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 1995)"
"5846","TN","Tunisia",5896.95934745561,1994,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 1994)"
"5847","TN","Tunisia",5827.05296215843,1993,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 1993)"
"5848","TN","Tunisia",5822.7118330553,1992,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 1992)"
"5849","TN","Tunisia",5520.31879253563,1991,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 1991)"
"5850","TN","Tunisia",5432.35352857941,1990,"TUN","Middle East & North Africa","Upper middle income","IBRD","Others","(TUN, 1990)"
"5851","TO","Tonga",NA,2019,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2019)"
"5852","TO","Tonga",6266.90311383932,2018,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2018)"
"5853","TO","Tonga",6321.60693304717,2017,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2017)"
"5854","TO","Tonga",6208.05864450562,2016,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2016)"
"5855","TO","Tonga",6026.09148660098,2015,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2015)"
"5856","TO","Tonga",5796.21198270738,2014,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2014)"
"5857","TO","Tonga",5637.22758153104,2013,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2013)"
"5858","TO","Tonga",5763.92742516965,2012,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2012)"
"5859","TO","Tonga",5667.55109470457,2011,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2011)"
"5860","TO","Tonga",5491.49564870984,2010,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2010)"
"5861","TO","Tonga",5306.30420112294,2009,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2009)"
"5862","TO","Tonga",5213.12073395958,2008,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2008)"
"5863","TO","Tonga",5095.73152741478,2007,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2007)"
"5864","TO","Tonga",5362.98103411883,2006,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2006)"
"5865","TO","Tonga",5449.81785961714,2005,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2005)"
"5866","TO","Tonga",5401.71247948238,2004,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2004)"
"5867","TO","Tonga",5454.99943104661,2003,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2003)"
"5868","TO","Tonga",5372.9418921808,2002,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2002)"
"5869","TO","Tonga",5223.54226152768,2001,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2001)"
"5870","TO","Tonga",5068.39392067468,2000,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 2000)"
"5871","TO","Tonga",4927.86151231665,1999,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 1999)"
"5872","TO","Tonga",4765.72386460059,1998,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 1998)"
"5873","TO","Tonga",4659.4143082302,1997,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 1997)"
"5874","TO","Tonga",4682.32115139446,1996,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 1996)"
"5875","TO","Tonga",4696.33093261789,1995,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 1995)"
"5876","TO","Tonga",4539.45768730594,1994,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 1994)"
"5877","TO","Tonga",4333.48655777466,1993,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 1993)"
"5878","TO","Tonga",4184.25427999531,1992,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 1992)"
"5879","TO","Tonga",4180.44161916069,1991,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 1991)"
"5880","TO","Tonga",3935.7488675288,1990,"TON","East Asia & Pacific","High income","IDA","SIDS","(TON, 1990)"
"5881","TR","Turkey",28167.397380045,2019,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2019)"
"5882","TR","Turkey",28298.8658406785,2018,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2018)"
"5883","TR","Turkey",27934.1673292162,2017,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2017)"
"5884","TR","Turkey",26409.1765914694,2016,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2016)"
"5885","TR","Turkey",26015.4884594854,2015,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2015)"
"5886","TR","Turkey",24935.0328435274,2014,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2014)"
"5887","TR","Turkey",24117.0014019653,2013,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2013)"
"5888","TR","Turkey",22609.2515689459,2012,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2012)"
"5889","TR","Turkey",21931.0002499612,2011,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2011)"
"5890","TR","Turkey",20042.2632252978,2010,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2010)"
"5891","TR","Turkey",18734.7584520984,2009,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2009)"
"5892","TR","Turkey",19911.6840255288,2008,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2008)"
"5893","TR","Turkey",19982.231731137,2007,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2007)"
"5894","TR","Turkey",19253.4682511426,2006,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2006)"
"5895","TR","Turkey",18201.3631116417,2005,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2005)"
"5896","TR","Turkey",16919.3811880265,2004,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2004)"
"5897","TR","Turkey",15646.3178795165,2003,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2003)"
"5898","TR","Turkey",15030.12420493,2002,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2002)"
"5899","TR","Turkey",14331.7213082249,2001,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2001)"
"5900","TR","Turkey",15469.8379027573,2000,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 2000)"
"5901","TR","Turkey",14728.4955969362,1999,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 1999)"
"5902","TR","Turkey",15483.2702446741,1998,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 1998)"
"5903","TR","Turkey",15373.8703427115,1997,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 1997)"
"5904","TR","Turkey",14519.2479105319,1996,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 1996)"
"5905","TR","Turkey",13737.9966685498,1995,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 1995)"
"5906","TR","Turkey",12938.7478210808,1994,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 1994)"
"5907","TR","Turkey",13790.4247669043,1993,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 1993)"
"5908","TR","Turkey",13018.1989452219,1992,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 1992)"
"5909","TR","Turkey",12599.3690510262,1991,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 1991)"
"5910","TR","Turkey",12722.4260817238,1990,"TUR","Europe & Central Asia","High income","IBRD","Others","(TUR, 1990)"
"5911","TT","Trinidad and Tobago",26175.951728288,2019,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2019)"
"5912","TT","Trinidad and Tobago",26272.9084023521,2018,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2018)"
"5913","TT","Trinidad and Tobago",26447.59327228,2017,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2017)"
"5914","TT","Trinidad and Tobago",27201.4685489873,2016,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2016)"
"5915","TT","Trinidad and Tobago",29182.5706473372,2015,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2015)"
"5916","TT","Trinidad and Tobago",28828.0492487075,2014,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2014)"
"5917","TT","Trinidad and Tobago",29279.273610395,2013,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2013)"
"5918","TT","Trinidad and Tobago",28830.0307914272,2012,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2012)"
"5919","TT","Trinidad and Tobago",28652.552874314,2011,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2011)"
"5920","TT","Trinidad and Tobago",28910.9088184444,2010,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2010)"
"5921","TT","Trinidad and Tobago",28133.912598908,2009,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2009)"
"5922","TT","Trinidad and Tobago",29571.4565540018,2008,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2008)"
"5923","TT","Trinidad and Tobago",28732.3520410809,2007,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2007)"
"5924","TT","Trinidad and Tobago",27552.3779238423,2006,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2006)"
"5925","TT","Trinidad and Tobago",24451.562908417,2005,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2005)"
"5926","TT","Trinidad and Tobago",23135.9656749518,2004,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2004)"
"5927","TT","Trinidad and Tobago",21541.704243689,2003,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2003)"
"5928","TT","Trinidad and Tobago",18916.9432286643,2002,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2002)"
"5929","TT","Trinidad and Tobago",17602.8775369714,2001,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2001)"
"5930","TT","Trinidad and Tobago",16958.1920465433,2000,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 2000)"
"5931","TT","Trinidad and Tobago",15903.8153108989,1999,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 1999)"
"5932","TT","Trinidad and Tobago",14748.4864258292,1998,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 1998)"
"5933","TT","Trinidad and Tobago",13660.2709842584,1997,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 1997)"
"5934","TT","Trinidad and Tobago",12727.7537267372,1996,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 1996)"
"5935","TT","Trinidad and Tobago",11911.8887155049,1995,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 1995)"
"5936","TT","Trinidad and Tobago",11517.6899749106,1994,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 1994)"
"5937","TT","Trinidad and Tobago",11173.7806515797,1993,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 1993)"
"5938","TT","Trinidad and Tobago",11312.1132877095,1992,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 1992)"
"5939","TT","Trinidad and Tobago",10338.421452203,1991,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 1991)"
"5940","TT","Trinidad and Tobago",10091.9400245691,1990,"TTO","Latin America & Caribbean","Low Income","IBRD","Others","(TTO, 1990)"
"5941","TV","Tuvalu",4287.53452500773,2019,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2019)"
"5942","TV","Tuvalu",3953.26480169899,2018,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2018)"
"5943","TV","Tuvalu",3903.65500465083,2017,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2017)"
"5944","TV","Tuvalu",3798.56683832737,2016,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2016)"
"5945","TV","Tuvalu",3728.53876101543,2015,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2015)"
"5946","TV","Tuvalu",3455.74151044097,2014,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2014)"
"5947","TV","Tuvalu",3445.89447536779,2013,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2013)"
"5948","TV","Tuvalu",3331.29062263487,2012,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2012)"
"5949","TV","Tuvalu",3498.70154396487,2011,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2011)"
"5950","TV","Tuvalu",3285.95359329061,2010,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2010)"
"5951","TV","Tuvalu",3412.50993193958,2009,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2009)"
"5952","TV","Tuvalu",3608.88107930873,2008,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2008)"
"5953","TV","Tuvalu",3372.48379737909,2007,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2007)"
"5954","TV","Tuvalu",3202.74931259418,2006,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2006)"
"5955","TV","Tuvalu",3173.30721993696,2005,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2005)"
"5956","TV","Tuvalu",3341.7380174313,2004,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2004)"
"5957","TV","Tuvalu",3437.35031988256,2003,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2003)"
"5958","TV","Tuvalu",3604.05982593972,2002,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2002)"
"5959","TV","Tuvalu",3380.0637559514,2001,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2001)"
"5960","TV","Tuvalu",3357.58026278498,2000,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 2000)"
"5961","TV","Tuvalu",3407.90150127468,1999,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 1999)"
"5962","TV","Tuvalu",3467.23439619653,1998,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 1998)"
"5963","TV","Tuvalu",3004.80073478513,1997,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 1997)"
"5964","TV","Tuvalu",2731.55696431014,1996,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 1996)"
"5965","TV","Tuvalu",2912.52773633036,1995,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 1995)"
"5966","TV","Tuvalu",3081.20552623452,1994,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 1994)"
"5967","TV","Tuvalu",2811.52081638713,1993,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 1993)"
"5968","TV","Tuvalu",2724.81337668833,1992,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 1992)"
"5969","TV","Tuvalu",2676.1414655885,1991,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 1991)"
"5970","TV","Tuvalu",2615.66617541083,1990,"TUV","East Asia & Pacific","High income","IDA","SIDS","(TUV, 1990)"
"5971","TZ","Tanzania",2660.42033801671,2019,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2019)"
"5972","TZ","Tanzania",2589.97560186412,2018,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2018)"
"5973","TZ","Tanzania",2530.43845346455,2017,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2017)"
"5974","TZ","Tanzania",2441.56521400623,2016,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2016)"
"5975","TZ","Tanzania",2354.13922093999,2015,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2015)"
"5976","TZ","Tanzania",2284.99562768829,2014,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2014)"
"5977","TZ","Tanzania",2205.99087157043,2013,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2013)"
"5978","TZ","Tanzania",2128.55390206129,2012,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2012)"
"5979","TZ","Tanzania",2098.28497898504,2011,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2011)"
"5980","TZ","Tanzania",2006.97165229779,2010,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2010)"
"5981","TZ","Tanzania",1943.04070763807,2009,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2009)"
"5982","TZ","Tanzania",1899.48207476561,2008,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2008)"
"5983","TZ","Tanzania",1848.98557138009,2007,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2007)"
"5984","TZ","Tanzania",1781.27775833717,2006,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2006)"
"5985","TZ","Tanzania",1719.72789525606,2005,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2005)"
"5986","TZ","Tanzania",1645.83989424427,2004,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2004)"
"5987","TZ","Tanzania",1574.77747222867,2003,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2003)"
"5988","TZ","Tanzania",1518.0945144154,2002,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2002)"
"5989","TZ","Tanzania",1456.56641334214,2001,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2001)"
"5990","TZ","Tanzania",1409.45383409477,2000,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 2000)"
"5991","TZ","Tanzania",1382.10621179089,1999,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 1999)"
"5992","TZ","Tanzania",1349.20617189713,1998,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 1998)"
