"","iso2c","country","GDP_per_capita","year","iso3c","region","income","lending","SIDS","label","wbl_index"
"5447","SS","South Sudan",NA,2003,"SSD","Sub-Saharan Africa","Lower middle income","IDA","Others","(SSD, 2003)",46.3
"5448","SS","South Sudan",NA,2002,"SSD","Sub-Saharan Africa","Lower middle income","IDA","Others","(SSD, 2002)",46.3
"5449","SS","South Sudan",NA,2001,"SSD","Sub-Saharan Africa","Lower middle income","IDA","Others","(SSD, 2001)",46.3
"5450","SS","South Sudan",NA,2000,"SSD","Sub-Saharan Africa","Lower middle income","IDA","Others","(SSD, 2000)",46.3
"5451","SS","South Sudan",NA,1999,"SSD","Sub-Saharan Africa","Lower middle income","IDA","Others","(SSD, 1999)",46.3
"5452","SS","South Sudan",NA,1998,"SSD","Sub-Saharan Africa","Lower middle income","IDA","Others","(SSD, 1998)",46.3
"5453","SS","South Sudan",NA,1997,"SSD","Sub-Saharan Africa","Lower middle income","IDA","Others","(SSD, 1997)",43.8
"5454","SS","South Sudan",NA,1996,"SSD","Sub-Saharan Africa","Lower middle income","IDA","Others","(SSD, 1996)",43.8
"5455","SS","South Sudan",NA,1995,"SSD","Sub-Saharan Africa","Lower middle income","IDA","Others","(SSD, 1995)",43.8
"5456","SS","South Sudan",NA,1994,"SSD","Sub-Saharan Africa","Lower middle income","IDA","Others","(SSD, 1994)",43.8
"5457","SS","South Sudan",NA,1993,"SSD","Sub-Saharan Africa","Lower middle income","IDA","Others","(SSD, 1993)",43.8
"5458","SS","South Sudan",NA,1992,"SSD","Sub-Saharan Africa","Lower middle income","IDA","Others","(SSD, 1992)",43.8
"5459","SS","South Sudan",NA,1991,"SSD","Sub-Saharan Africa","Lower middle income","IDA","Others","(SSD, 1991)",43.8
"5460","SS","South Sudan",NA,1990,"SSD","Sub-Saharan Africa","Lower middle income","IDA","Others","(SSD, 1990)",37.5
"5461","ST","Sao Tome and Principe",3963.78357594781,2019,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2019)",74.4
"5462","ST","Sao Tome and Principe",3944.76794346347,2018,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2018)",74.4
"5463","ST","Sao Tome and Principe",3915.73237469756,2017,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2017)",74.4
"5464","ST","Sao Tome and Principe",3841.43541907469,2016,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2016)",74.4
"5465","ST","Sao Tome and Principe",3757.74691791832,2015,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2015)",65
"5466","ST","Sao Tome and Principe",3688.76492607947,2014,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2014)",65
"5467","ST","Sao Tome and Principe",3527.60993121177,2013,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2013)",58.8
"5468","ST","Sao Tome and Principe",3431.35642489296,2012,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2012)",58.8
"5469","ST","Sao Tome and Principe",3396.78173163771,2011,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2011)",58.8
"5470","ST","Sao Tome and Principe",3328.59356561633,2010,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2010)",58.8
"5471","ST","Sao Tome and Principe",3200.15144415578,2009,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2009)",56.3
"5472","ST","Sao Tome and Principe",3211.18206568663,2008,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2008)",56.3
"5473","ST","Sao Tome and Principe",3054.22965419323,2007,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2007)",56.3
"5474","ST","Sao Tome and Principe",3042.49398210294,2006,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2006)",56.3
"5475","ST","Sao Tome and Principe",2862.84845018036,2005,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2005)",56.3
"5476","ST","Sao Tome and Principe",2738.16161114611,2004,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2004)",53.8
"5477","ST","Sao Tome and Principe",2695.34384171238,2003,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2003)",53.8
"5478","ST","Sao Tome and Principe",2580.00322068436,2002,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2002)",53.8
"5479","ST","Sao Tome and Principe",2566.96964203847,2001,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2001)",53.8
"5480","ST","Sao Tome and Principe",NA,2000,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 2000)",53.8
"5481","ST","Sao Tome and Principe",NA,1999,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 1999)",53.8
"5482","ST","Sao Tome and Principe",NA,1998,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 1998)",53.8
"5483","ST","Sao Tome and Principe",NA,1997,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 1997)",53.8
"5484","ST","Sao Tome and Principe",NA,1996,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 1996)",53.8
"5485","ST","Sao Tome and Principe",NA,1995,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 1995)",53.8
"5486","ST","Sao Tome and Principe",NA,1994,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 1994)",53.8
"5487","ST","Sao Tome and Principe",NA,1993,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 1993)",53.8
"5488","ST","Sao Tome and Principe",NA,1992,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 1992)",50.6
"5489","ST","Sao Tome and Principe",NA,1991,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 1991)",50.6
"5490","ST","Sao Tome and Principe",NA,1990,"STP","Sub-Saharan Africa","Upper middle income","IDA","SIDS","(STP, 1990)",50.6
"5491","SV","El Salvador",8775.98651978437,2019,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2019)",88.8
"5492","SV","El Salvador",8615.57615103642,2018,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2018)",88.8
"5493","SV","El Salvador",8454.05819814848,2017,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2017)",88.8
"5494","SV","El Salvador",8309.63033637941,2016,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2016)",86.3
"5495","SV","El Salvador",8143.01691717694,2015,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2015)",86.3
"5496","SV","El Salvador",7990.44461457603,2014,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2014)",86.3
"5497","SV","El Salvador",7892.44185770279,2013,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2013)",83.8
"5498","SV","El Salvador",7754.83062769725,2012,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2012)",83.8
"5499","SV","El Salvador",7575.69367652919,2011,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2011)",83.8
"5500","SV","El Salvador",7328.65561236639,2010,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2010)",83.8
"5501","SV","El Salvador",7208.14502971999,2009,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2009)",83.8
"5502","SV","El Salvador",7392.84099578164,2008,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2008)",83.8
"5503","SV","El Salvador",7238.18319271428,2007,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2007)",83.8
"5504","SV","El Salvador",7136.8417603354,2006,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2006)",80.6
"5505","SV","El Salvador",6870.62247722546,2005,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2005)",80.6
"5506","SV","El Salvador",6720.96264935314,2004,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2004)",80.6
"5507","SV","El Salvador",6694.65169061439,2003,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2003)",80.6
"5508","SV","El Salvador",6626.9881345058,2002,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2002)",80.6
"5509","SV","El Salvador",6562.52256084895,2001,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2001)",80.6
"5510","SV","El Salvador",6548.61659821075,2000,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 2000)",80.6
"5511","SV","El Salvador",6523.43738463759,1999,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 1999)",80.6
"5512","SV","El Salvador",6437.3316154399,1998,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 1998)",74.4
"5513","SV","El Salvador",6327.07221472883,1997,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 1997)",68.8
"5514","SV","El Salvador",6195.50233637165,1996,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 1996)",68.8
"5515","SV","El Salvador",6212.22206075616,1995,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 1995)",68.8
"5516","SV","El Salvador",6002.48424277499,1994,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 1994)",55
"5517","SV","El Salvador",5808.19657811786,1993,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 1993)",55
"5518","SV","El Salvador",5563.93709213637,1992,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 1992)",55
"5519","SV","El Salvador",5271.20331726575,1991,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 1991)",55
"5520","SV","El Salvador",5264.66472522574,1990,"SLV","Latin America & Caribbean","Upper middle income","IBRD","Others","(SLV, 1990)",55
"5521","SX","Sint Maarten (Dutch part)",NA,2019,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2019)",NA
"5522","SX","Sint Maarten (Dutch part)",NA,2018,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2018)",NA
"5523","SX","Sint Maarten (Dutch part)",32256.3333093626,2017,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2017)",NA
"5524","SX","Sint Maarten (Dutch part)",35757.4718294574,2016,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2016)",NA
"5525","SX","Sint Maarten (Dutch part)",36652.5608031838,2015,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2015)",NA
"5526","SX","Sint Maarten (Dutch part)",37570.072284521,2014,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2014)",NA
"5527","SX","Sint Maarten (Dutch part)",38074.705956122,2013,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2013)",NA
"5528","SX","Sint Maarten (Dutch part)",39717.739741639,2012,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2012)",NA
"5529","SX","Sint Maarten (Dutch part)",40584.819317014,2011,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2011)",NA
"5530","SX","Sint Maarten (Dutch part)",38092.5117541319,2010,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2010)",NA
"5531","SX","Sint Maarten (Dutch part)",36715.1399237222,2009,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2009)",NA
"5532","SX","Sint Maarten (Dutch part)",NA,2008,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2008)",NA
"5533","SX","Sint Maarten (Dutch part)",NA,2007,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2007)",NA
"5534","SX","Sint Maarten (Dutch part)",NA,2006,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2006)",NA
"5535","SX","Sint Maarten (Dutch part)",NA,2005,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2005)",NA
"5536","SX","Sint Maarten (Dutch part)",NA,2004,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2004)",NA
"5537","SX","Sint Maarten (Dutch part)",NA,2003,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2003)",NA
"5538","SX","Sint Maarten (Dutch part)",NA,2002,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2002)",NA
"5539","SX","Sint Maarten (Dutch part)",NA,2001,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2001)",NA
"5540","SX","Sint Maarten (Dutch part)",NA,2000,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 2000)",NA
"5541","SX","Sint Maarten (Dutch part)",NA,1999,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 1999)",NA
"5542","SX","Sint Maarten (Dutch part)",NA,1998,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 1998)",NA
"5543","SX","Sint Maarten (Dutch part)",NA,1997,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 1997)",NA
"5544","SX","Sint Maarten (Dutch part)",NA,1996,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 1996)",NA
"5545","SX","Sint Maarten (Dutch part)",NA,1995,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 1995)",NA
"5546","SX","Sint Maarten (Dutch part)",NA,1994,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 1994)",NA
"5547","SX","Sint Maarten (Dutch part)",NA,1993,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 1993)",NA
"5548","SX","Sint Maarten (Dutch part)",NA,1992,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 1992)",NA
"5549","SX","Sint Maarten (Dutch part)",NA,1991,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 1991)",NA
"5550","SX","Sint Maarten (Dutch part)",NA,1990,"SXM","Latin America & Caribbean","Low Income",NA,"Others","(SXM, 1990)",NA
"5551","SY","Syrian Arab Republic",NA,2019,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2019)",36.9
"5552","SY","Syrian Arab Republic",NA,2018,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2018)",36.9
"5553","SY","Syrian Arab Republic",NA,2017,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2017)",36.9
"5554","SY","Syrian Arab Republic",NA,2016,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2016)",36.9
"5555","SY","Syrian Arab Republic",NA,2015,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2015)",36.9
"5556","SY","Syrian Arab Republic",NA,2014,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2014)",36.9
"5557","SY","Syrian Arab Republic",NA,2013,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2013)",36.9
"5558","SY","Syrian Arab Republic",NA,2012,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2012)",36.9
"5559","SY","Syrian Arab Republic",NA,2011,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2011)",36.9
"5560","SY","Syrian Arab Republic",NA,2010,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2010)",28.8
"5561","SY","Syrian Arab Republic",NA,2009,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2009)",28.8
"5562","SY","Syrian Arab Republic",NA,2008,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2008)",28.8
"5563","SY","Syrian Arab Republic",NA,2007,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2007)",26.3
"5564","SY","Syrian Arab Republic",NA,2006,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2006)",26.3
"5565","SY","Syrian Arab Republic",NA,2005,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2005)",26.3
"5566","SY","Syrian Arab Republic",NA,2004,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2004)",26.3
"5567","SY","Syrian Arab Republic",NA,2003,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2003)",26.3
"5568","SY","Syrian Arab Republic",NA,2002,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2002)",29.4
"5569","SY","Syrian Arab Republic",NA,2001,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2001)",29.4
"5570","SY","Syrian Arab Republic",NA,2000,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 2000)",29.4
"5571","SY","Syrian Arab Republic",NA,1999,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 1999)",29.4
"5572","SY","Syrian Arab Republic",NA,1998,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 1998)",29.4
"5573","SY","Syrian Arab Republic",NA,1997,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 1997)",29.4
"5574","SY","Syrian Arab Republic",NA,1996,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 1996)",29.4
"5575","SY","Syrian Arab Republic",NA,1995,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 1995)",29.4
"5576","SY","Syrian Arab Republic",NA,1994,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 1994)",29.4
"5577","SY","Syrian Arab Republic",NA,1993,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 1993)",29.4
"5578","SY","Syrian Arab Republic",NA,1992,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 1992)",29.4
"5579","SY","Syrian Arab Republic",NA,1991,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 1991)",29.4
"5580","SY","Syrian Arab Republic",NA,1990,"SYR","Middle East & North Africa","Lower middle income","IDA","Others","(SYR, 1990)",29.4
"5581","SZ","Eswatini",8688.10149293721,2019,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2019)",43.8
"5582","SZ","Eswatini",8606.0759884969,2018,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2018)",43.8
"5583","SZ","Eswatini",8493.90167189328,2017,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2017)",43.8
"5584","SZ","Eswatini",8405.79880630012,2016,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2016)",43.8
"5585","SZ","Eswatini",8375.25534887591,2015,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2015)",43.8
"5586","SZ","Eswatini",8253.41038193961,2014,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2014)",43.8
"5587","SZ","Eswatini",8240.29407463952,2013,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2013)",43.8
"5588","SZ","Eswatini",7989.37412102314,2012,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2012)",38.8
"5589","SZ","Eswatini",7631.98587298364,2011,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2011)",38.8
"5590","SZ","Eswatini",7514.68228223647,2010,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2010)",38.8
"5591","SZ","Eswatini",7290.47306091904,2009,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2009)",38.8
"5592","SZ","Eswatini",7229.55725429411,2008,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2008)",38.8
"5593","SZ","Eswatini",7220.79490926231,2007,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2007)",38.8
"5594","SZ","Eswatini",6957.90407906651,2006,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2006)",38.8
"5595","SZ","Eswatini",6599.66206897807,2005,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2005)",38.8
"5596","SZ","Eswatini",6252.21249221619,2004,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2004)",38.8
"5597","SZ","Eswatini",6054.11369673447,2003,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2003)",38.8
"5598","SZ","Eswatini",5849.3819222762,2002,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2002)",38.8
"5599","SZ","Eswatini",5634.05580847327,2001,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2001)",38.8
"5600","SZ","Eswatini",5620.57577603985,2000,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 2000)",38.8
"5601","SZ","Eswatini",5586.28897816825,1999,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 1999)",38.8
"5602","SZ","Eswatini",5504.74478190704,1998,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 1998)",38.8
"5603","SZ","Eswatini",5456.87621758005,1997,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 1997)",38.8
"5604","SZ","Eswatini",5392.95473181195,1996,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 1996)",38.8
"5605","SZ","Eswatini",5298.01858145407,1995,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 1995)",38.8
"5606","SZ","Eswatini",5161.15719254768,1994,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 1994)",38.8
"5607","SZ","Eswatini",5153.22495301349,1993,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 1993)",38.8
"5608","SZ","Eswatini",5117.38681403624,1992,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 1992)",38.8
"5609","SZ","Eswatini",5084.8771789936,1991,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 1991)",38.8
"5610","SZ","Eswatini",5135.72191614363,1990,"SWZ","Sub-Saharan Africa","Upper middle income","IBRD","Others","(SWZ, 1990)",38.8
"5611","TC","Turks and Caicos Islands",NA,2019,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2019)",NA
"5612","TC","Turks and Caicos Islands",26431.4721903184,2018,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2018)",NA
"5613","TC","Turks and Caicos Islands",25477.4161568839,2017,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2017)",NA
"5614","TC","Turks and Caicos Islands",24804.3813278534,2016,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2016)",NA
"5615","TC","Turks and Caicos Islands",24140.7200726982,2015,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2015)",NA
"5616","TC","Turks and Caicos Islands",23181.1773799484,2014,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2014)",NA
"5617","TC","Turks and Caicos Islands",22123.8939374127,2013,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2013)",NA
"5618","TC","Turks and Caicos Islands",22251.9622412927,2012,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2012)",NA
"5619","TC","Turks and Caicos Islands",23300.8192850584,2011,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2011)",NA
"5620","TC","Turks and Caicos Islands",NA,2010,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2010)",NA
"5621","TC","Turks and Caicos Islands",NA,2009,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2009)",NA
"5622","TC","Turks and Caicos Islands",NA,2008,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2008)",NA
"5623","TC","Turks and Caicos Islands",NA,2007,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2007)",NA
"5624","TC","Turks and Caicos Islands",NA,2006,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2006)",NA
"5625","TC","Turks and Caicos Islands",NA,2005,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2005)",NA
"5626","TC","Turks and Caicos Islands",NA,2004,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2004)",NA
"5627","TC","Turks and Caicos Islands",NA,2003,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2003)",NA
"5628","TC","Turks and Caicos Islands",NA,2002,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2002)",NA
"5629","TC","Turks and Caicos Islands",NA,2001,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2001)",NA
"5630","TC","Turks and Caicos Islands",NA,2000,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 2000)",NA
"5631","TC","Turks and Caicos Islands",NA,1999,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 1999)",NA
"5632","TC","Turks and Caicos Islands",NA,1998,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 1998)",NA
"5633","TC","Turks and Caicos Islands",NA,1997,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 1997)",NA
"5634","TC","Turks and Caicos Islands",NA,1996,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 1996)",NA
"5635","TC","Turks and Caicos Islands",NA,1995,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 1995)",NA
"5636","TC","Turks and Caicos Islands",NA,1994,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 1994)",NA
"5637","TC","Turks and Caicos Islands",NA,1993,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 1993)",NA
"5638","TC","Turks and Caicos Islands",NA,1992,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 1992)",NA
"5639","TC","Turks and Caicos Islands",NA,1991,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 1991)",NA
"5640","TC","Turks and Caicos Islands",NA,1990,"TCA","Latin America & Caribbean","Low Income",NA,"Others","(TCA, 1990)",NA
"5641","TD","Chad",1579.62669496964,2019,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2019)",66.3
"5642","TD","Chad",1576.31867039522,2018,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2018)",66.3
"5643","TD","Chad",1587.03105963951,2017,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2017)",57.5
"5644","TD","Chad",1687.05264231676,2016,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2016)",57.5
"5645","TD","Chad",1857.10733723028,2015,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2015)",57.5
"5646","TD","Chad",1866.26648837908,2014,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2014)",57.5
"5647","TD","Chad",1804.32375050433,2013,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2013)",57.5
